stop_id,stop_name,stop_code,stop_lat,stop_lon,location_type,stop_url
1729,"CNO CASAVALLE y WATT",1729,-34.820038,-56.207718,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1729"
1730,"CNO CASAVALLE y SUSANA SOCA",1730,-34.818354,-56.210593,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1730"
1731,"CNO CASAVALLE y CNO MANUEL FORTET",1731,-34.817211,-56.212687,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1731"
1732,"CNO CASAVALLE y TOBATI",1732,-34.815292,-56.215761,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1732"
1733,"CNO CASAVALLE - ROQUE VIERA",1733,-34.813626,-56.218526,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1733"
1734,"CNO CASAVALLE - CNO MANUEL FORTET",1734,-34.816928,-56.213285,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1734"
1735,"CNO CASAVALLE - LAMARTINE",1735,-34.818159,-56.211144,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1735"
1736,"CNO CASAVALLE - ADOLFO MONTIEL BALLESTEROS",1736,-34.81986,-56.208141,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1736"
1737,"CNO CASAVALLE y JUAN JOSE MOROSOLI",1737,-34.824145,-56.200729,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1737"
1738,"CNO CORONEL RAIZ y BV APARICIO SARAVIA",1738,-34.82681,-56.200582,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1738"
1739,"BV APARICIO SARAVIA y SHAKESPEARE",1739,-34.826023,-56.202393,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1739"
1740,"BV APARICIO SARAVIA - ESTRELLA DEL SUR",1740,-34.824653,-56.204709,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1740"
1741,"BV APARICIO SARAVIA y FRANKLIN",1741,-34.823878,-56.206084,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1741"
1742,"BV APARICIO SARAVIA - NEWTON",1742,-34.822534,-56.20846,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1742"
1743,"BV APARICIO SARAVIA - ALEJANDRO DUMAS",1743,-34.821371,-56.210512,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1743"
1744,"BV APARICIO SARAVIA - LAMARTINE",1744,-34.820231,-56.212457,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1744"
1745,"BV APARICIO SARAVIA y ENRIQUE GEORGE",1745,-34.819123,-56.214317,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1745"
1746,"BV APARICIO SARAVIA y LAMARTINE",1746,-34.820083,-56.212842,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1746"
1747,"BV APARICIO SARAVIA y ALEJANDRO DUMAS",1747,-34.821188,-56.210931,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1747"
1748,"BV APARICIO SARAVIA - NEWTON",1748,-34.822469,-56.20871,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1748"
1749,"BV APARICIO SARAVIA y FRANKLIN",1749,-34.823698,-56.206587,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1749"
1750,"BV APARICIO SARAVIA - MONTERROSO",1750,-34.824855,-56.204463,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1750"
1753,"BV APARICIO SARAVIA - DANTE ALIGHIERI",1753,-34.828317,-56.198779,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1753"
1754,"BV APARICIO SARAVIA y HAMBURGO",1754,-34.829882,-56.196085,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1754"
1755,"BV APARICIO SARAVIA - BALTIMORE",1755,-34.830975,-56.194409,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1755"
1756,"BV APARICIO SARAVIA y JULIO J CASAL",1756,-34.832048,-56.192593,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1756"
1757,"BV APARICIO SARAVIA - AV DE LAS INSTRUCCIONES",1757,-34.833603,-56.189952,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1757"
1758,"AV DE LAS INSTRUCCIONES y CNO EDISON",1758,-34.835769,-56.19197,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1758"
1759,"AV DE LAS INSTRUCCIONES y DR JOSE MARIA SILVA",1759,-34.837045,-56.193279,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1759"
1760,"AV DE LAS INSTRUCCIONES y CNO GRAL MAXIMO SANTOS",1760,-34.838191,-56.194433,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1760"
1761,"AV DE LAS INSTRUCCIONES y BV JOSE BATLLE Y ORDOÑEZ",1761,-34.840422,-56.196712,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1761"
1762,"AV DE LAS INSTRUCCIONES y CNO GRAL MAXIMO SANTOS",1762,-34.839026,-56.195075,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1762"
1763,"AV DE LAS INSTRUCCIONES - DR JOSE MARIA SILVA",1763,-34.837515,-56.193598,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1763"
1764,"AV DE LAS INSTRUCCIONES y CNO EDISON",1764,-34.836308,-56.192351,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1764"
1765,"AV DE LAS INSTRUCCIONES y BV APARICIO SARAVIA",1765,-34.834052,-56.190063,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1765"
1766,"BV APARICIO SARAVIA y JULIO J CASAL",1766,-34.83225,-56.192123,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1766"
1767,"BV APARICIO SARAVIA y BALTIMORE",1767,-34.83107,-56.194009,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1767"
1768,"BV APARICIO SARAVIA y CINCINATTI",1768,-34.830211,-56.195533,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1768"
1769,"BV APARICIO SARAVIA - DANTE ALIGHIERI",1769,-34.828445,-56.198485,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1769"
1770,"BV APARICIO SARAVIA - CNO CORONEL RAIZ",1770,-34.827205,-56.2004,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1770"
1771,"CNO CORONEL RAIZ - HAMBURGO",1771,-34.830791,-56.20073,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1771"
1772,"CNO CORONEL RAIZ y POMPEYO",1772,-34.832591,-56.200861,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1772"
1773,"CNO COLMAN - CNO CORONEL RAIZ",1773,-34.810851,-56.193708,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1773"
1774,"CNO CORONEL RAIZ y CNO CARLOS A LOPEZ",1774,-34.808945,-56.190061,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1774"
1775,"CNO CORONEL RAIZ - CNO CARLOS A LOPEZ",1775,-34.806205,-56.188217,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1775"
1776,"CNO CORONEL RAIZ - CNO CARLOS A LOPEZ",1776,-34.80611,-56.18818,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1776"
1777,"CNO CORONEL RAIZ - CNO AL PASO DE LA CRUZ",1777,-34.805121,-56.187459,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1777"
1778,"CNO CORONEL RAIZ y CNO AL PASO DE LA CRUZ",1778,-34.805009,-56.18743,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1778"
1779,"CNO CORONEL RAIZ - CNO AL PASO DE LA CRUZ",1779,-34.803404,-56.187391,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1779"
1780,"CNO CORONEL RAIZ - CNO AL PASO DE LA CRUZ",1780,-34.80339,-56.187507,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1780"
1781,"CNO CORONEL RAIZ - CNO AL PASO DE LA CRUZ",1781,-34.802256,-56.190065,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1781"
1782,"CNO CORONEL RAIZ - CNO AL PASO DE LA CRUZ",1782,-34.802176,-56.190299,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1782"
1784,"CNO CORONEL RAIZ - CNO VARZI",1784,-34.796058,-56.195354,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1784"
1785,"CNO CORONEL RAIZ - CNO VARZI",1785,-34.7959,-56.195456,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1785"
1786,"CNO CORONEL RAIZ - CNO OSVALDO RODRIGUEZ",1786,-34.791666,-56.196939,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1786"
1787,"CNO OSVALDO RODRIGUEZ - CNO CORONEL RAIZ",1787,-34.791394,-56.197254,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1787"
1788,"CNO OSVALDO RODRIGUEZ - CNO CNEL RAIZ",1788,-34.785218,-56.208608,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1788"
1789,"CNO OSVALDO RODRIGUEZ y CNO AL PASO CALPINO",1789,-34.783405,-56.212105,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1789"
1790,"CNO OSVALDO RODRIGUEZ y CNO AL PASO CALPINO",1790,-34.78193,-56.214912,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1790"
1791,"CNO OSVALDO RODRIGUEZ - CNO AL PASO CALPINO",1791,-34.780642,-56.217237,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1791"
1792,"CNO OSVALDO RODRIGUEZ - CNO AL PASO CALPINO",1792,-34.780587,-56.217409,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1792"
1793,"CNO OSVALDO RODRIGUEZ - CNO AL PASO CALPINO",1793,-34.779122,-56.219979,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1793"
1794,"CNO AL PASO CALPINO - CNO OSVALDO RODRIGUEZ",1794,-34.778917,-56.220096,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1794"
1795,"CNO AL PASO CALPINO y DR VICTOR ARMAND UGON",1795,-34.777198,-56.21911,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1795"
1796,"CNO AL PASO CALPINO - DR VICTOR ARMAND UGON",1796,-34.777159,-56.219318,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1796"
1798,"CNO A LA CUCHILLA PEREIRA - CNO DE LA JUSTICIA",1798,-34.769767,-56.218342,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1798"
1799,"CNO A LA CUCHILLA PEREIRA - CNO DE LA JUSTICIA",1799,-34.769575,-56.218632,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1799"
1800,"CNO A LA CUCHILLA PEREIRA - CNO DE LA PAZ A MENDOZA",1800,-34.766499,-56.215565,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1800"
1801,"CNO A LA CUCHILLA PEREIRA - CNO PASO CALPINO",1801,-34.766033,-56.215449,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1801"
1802,"CNO A LA CUCHILLA PEREIRA - CNO RIGEL",1802,-34.76425,-56.212909,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1802"
1803,"CNO A LA CUCHILLA PEREIRA - CNO RIGEL",1803,-34.763595,-56.212633,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1803"
1804,"CNO A LA CUCHILLA PEREIRA y SBRE VECINAL",1804,-34.762485,-56.210428,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1804"
1805,"CNO A LA CUCHILLA PEREIRA - CNO VECINAL",1805,-34.762379,-56.210149,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1805"
1806,"CNO A LA CUCHILLA PEREIRA y CNO VECINAL FRANCO",1806,-34.762224,-56.208395,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1806"
1807,"CNO A LA CUCHILLA PEREIRA - CNO VECINAL FRANCO",1807,-34.762129,-56.208153,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1807"
1808,"CNO A LA CUCHILLA PEREIRA - CNO RUSSI",1808,-34.760145,-56.200957,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1808"
1809,"CNO A LA CUCHILLA PEREIRA - CNO RUSSI",1809,-34.759848,-56.199596,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1809"
1810,"CNO A LA CUCHILLA PEREIRA - CNO OSIRIS RODRIGUEZ CASTILLOS",1810,-34.758219,-56.196462,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1810"
1811,"CNO A LA CUCHILLA PEREIRA - CNO OSIRIS RODRIGUEZ CASTILLOS",1811,-34.757558,-56.195974,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1811"
1812,"CNO A LA CUCHILLA PEREIRA - CNO DE LOS MOLINOS",1812,-34.753805,-56.190964,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1812"
1813,"CNO A LA CUCHILLA PEREIRA - CNO DE LOS MOLINOS",1813,-34.753712,-56.191161,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1813"
1814,"CNO A LA CUCHILLA PEREIRA - CNO DE LOS MOLINOS",1814,-34.752083,-56.188527,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1814"
1815,"CNO A LA CUCHILLA PEREIRA - CNO DE LOS MOLINOS",1815,-34.751883,-56.188578,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1815"
1816,"CNO A LA CUCHILLA PEREIRA - SBRE 2",1816,-34.749956,-56.185642,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1816"
1817,"CNO A LA CUCHILLA PEREIRA - SBRE 2",1817,-34.749864,-56.185678,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1817"
1818,"CNO A LA CUCHILLA PEREIRA - CNO MONTE SOSA",1818,-34.7489,-56.183991,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1818"
1819,"CNO A LA CUCHILLA PEREIRA - CNO CARLOS BURMESTER",1819,-34.744606,-56.180761,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1819"
1820,"CNO A LA CUCHILLA PEREIRA - CNO CARLOS BURMESTER",1820,-34.744159,-56.180767,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1820"
1821,"CNO A LA CUCHILLA PEREIRA - CNO AMERICA",1821,-34.74323,-56.179874,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1821"
1822,"CNO A LA CUCHILLA PEREIRA - CNO AMERICA",1822,-34.742706,-56.17968,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1822"
1823,"CNO A LA CUCHILLA PEREIRA y CNO AL OBELISCO",1823,-34.741059,-56.177778,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1823"
1824,"CNO A LA CUCHILLA PEREIRA y CNO AL OBELISCO",1824,-34.74059,-56.177517,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1824"
1825,"CNO A LA CUCHILLA PEREIRA y CNO MANCEBO",1825,-34.737941,-56.173679,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1825"
1826,"CNO MANCEBO y CNO A LA CUCHILLA PEREIRA",1826,-34.737748,-56.173664,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1826"
1827,"CNO A LA CUCHILLA PEREIRA y CNO MOREIRA",1827,-34.736688,-56.168152,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1827"
1828,"CNO A LA CUCHILLA PEREIRA y CNO MOREIRA",1828,-34.736445,-56.167905,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1828"
1829,"CNO A LA CUCHILLA PEREIRA y AV DON PEDRO DE MENDOZA",1829,-34.735864,-56.166013,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1829"
1830,"CNO CARLOS BURMESTER - CNO A LA CUCHILLA PEREIRA",1830,-34.744284,-56.18106,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1830"
1831,"CNO CARLOS BURMESTER - CNO A LA CUCHILLA PEREIRA",1831,-34.741871,-56.185272,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1831"
1832,"CNO CARLOS BURMESTER - CNO A LA CUCHILLA PEREIRA",1832,-34.741949,-56.185304,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1832"
1833,"CNO CARLOS BURMESTER - SDA DE PASO",1833,-34.740043,-56.188667,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1833"
1834,"CNO CARLOS BURMESTER - CNO AMERICA",1834,-34.740221,-56.188476,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1834"
1835,"CNO CARLOS BURMESTER y CNO AMERICA",1835,-34.738913,-56.190794,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1835"
1836,"CNO CARLOS BURMESTER - SDA DE PASO A CNO AMERICA",1836,-34.738987,-56.190728,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1836"
1839,"CNO AMERICA - CNO CARLOS BURMESTER",1839,-34.736141,-56.193918,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1839"
1840,"CNO CARLOS BURMESTER - SDA DE PASO",1840,-34.736533,-56.19363,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1840"
1841,"CNO AMERICA - CNO CARLOS BURMESTER",1841,-34.735115,-56.195477,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1841"
1842,"CNO AMERICA - CNO CARLOS BURMESTER",1842,-34.735097,-56.195834,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1842"
1843,"CNO AMERICA - JORGE GUILLEN",1843,-34.733457,-56.198536,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1843"
1844,"CNO AMERICA - JORGE GUILLEN",1844,-34.733554,-56.198728,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1844"
1845,"CNO AMERICA - LEON FELIPE",1845,-34.73233,-56.200615,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1845"
1846,"CNO AMERICA - LEON FELIPE",1846,-34.732565,-56.200644,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1846"
1847,"CNO AMERICA - TERESA DE LA PARRA",1847,-34.731172,-56.202757,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1847"
1848,"AV DE LAS INSTRUCCIONES y CNO CASAVALLE",1848,-34.832097,-56.187958,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1848"
1849,"AV DE LAS INSTRUCCIONES - PSJE A BO BRAZOS UNIDOS",1849,-34.828613,-56.184533,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1849"
1850,"AV DE LAS INSTRUCCIONES - ANTILLAS",1850,-34.825576,-56.181439,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1850"
1851,"AV DE LAS INSTRUCCIONES - CHICAGO",1851,-34.82282,-56.178527,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1851"
1852,"AV DE LAS INSTRUCCIONES y CNO DOMINGO ARENA",1852,-34.821158,-56.176941,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1852"
1853,"AV DE LAS INSTRUCCIONES y CNO COLMAN",1853,-34.818934,-56.174669,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1853"
1854,"AV DE LAS INSTRUCCIONES - LUIS MAZZEI",1854,-34.816808,-56.172559,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1854"
1855,"AV DE LAS INSTRUCCIONES - GRAL AV CESAREO L. BERISSO",1855,-34.814823,-56.170527,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1855"
1856,"AV DE LAS INSTRUCCIONES - AV GRAL SAN MARTIN",1856,-34.810844,-56.166479,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1856"
1857,"AV DE LAS INSTRUCCIONES - CNO CARLOS A LOPEZ",1857,-34.809038,-56.164622,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1857"
1858,"AV DE LAS INSTRUCCIONES y ANGEL SALVADOR ADAMI",1858,-34.807182,-56.162543,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1858"
1859,"AV DE LAS INSTRUCCIONES - CNO AL PASO DEL ANDALUZ",1859,-34.802927,-56.158421,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1859"
1860,"AV DE LAS INSTRUCCIONES y CNO FENIX",1860,-34.795343,-56.15067,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1860"
1861,"AV DE LAS INSTRUCCIONES - CNO BENITO BERGES",1861,-34.793647,-56.149016,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1861"
1862,"AV DE LAS INSTRUCCIONES y CNO ANTARES",1862,-34.790197,-56.145391,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1862"
1863,"AV DE LAS INSTRUCCIONES - JOSE BALTAR",1863,-34.788703,-56.14401,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1863"
1864,"AV DE LAS INSTRUCCIONES - PSJE C",1864,-34.784995,-56.140251,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1864"
1865,"AV DE LAS INSTRUCCIONES y CNO CARLOS LINNEO",1865,-34.783861,-56.139013,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1865"
1866,"AV DE LAS INSTRUCCIONES y AV JOSE BELLONI",1866,-34.781439,-56.136519,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1866"
1867,"AV DE LAS INSTRUCCIONES - VELAZCO LOMBARDINI",1867,-34.77962,-56.134648,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1867"
1868,"AV DE LAS INSTRUCCIONES y ORTIGA",1868,-34.776843,-56.13173,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1868"
1869,"AV DE LAS INSTRUCCIONES y CNO LA CALERA",1869,-34.77305,-56.127854,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1869"
1870,"AV DE LAS INSTRUCCIONES - CNO LA ESPIGA",1870,-34.770338,-56.125287,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1870"
1871,"AV DE LAS INSTRUCCIONES - CNO LA ESPIGA",1871,-34.76838,-56.123362,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1871"
1872,"AV DE LAS INSTRUCCIONES - LAS TRES MARIAS",1872,-34.763892,-56.118787,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1872"
1873,"AV DE LAS INSTRUCCIONES - CNO LA CABRA",1873,-34.759657,-56.11448,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1873"
1874,"AV DE LAS INSTRUCCIONES - CALLE 12 MTS CONOCIDA LOURDES",1874,-34.757847,-56.112431,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1874"
1875,"CNO TOLEDO CHICO - AV DE LAS INSTRUCCIONES",1875,-34.753295,-56.108693,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1875"
1876,"CNO TOLEDO CHICO - AV DE LAS INSTRUCCIONES",1876,-34.753376,-56.108773,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1876"
1877,"AV DE LAS INSTRUCCIONES - CNO TOLEDO CHICO",1877,-34.754425,-56.109924,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1877"
1878,"AV DE LAS INSTRUCCIONES - CALLE 12 MTS CONOCIDA LOURDES",1878,-34.757663,-56.112583,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1878"
1879,"AV DE LAS INSTRUCCIONES - CNO LA CABRA",1879,-34.759504,-56.114456,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1879"
1880,"AV DE LAS INSTRUCCIONES - LAS TRES MARIAS",1880,-34.763754,-56.118768,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1880"
1881,"AV DE LAS INSTRUCCIONES y CNO LA ESPIGA",1881,-34.768519,-56.123684,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1881"
1882,"AV DE LAS INSTRUCCIONES - CNO LA ESPIGA",1882,-34.770281,-56.125337,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1882"
1883,"AV DE LAS INSTRUCCIONES y CNO LA CALERA",1883,-34.772215,-56.127478,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1883"
1884,"AV DE LAS INSTRUCCIONES y MANZANILLA",1884,-34.776136,-56.131472,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1884"
1885,"AV DE LAS INSTRUCCIONES - DIORITA",1885,-34.77971,-56.135016,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1885"
1886,"AV DE LAS INSTRUCCIONES - CNO CARLOS LINNEO",1886,-34.783279,-56.138541,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1886"
1887,"AV DE LAS INSTRUCCIONES y PSJE C",1887,-34.784806,-56.140156,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1887"
1888,"AV DE LAS INSTRUCCIONES - CNO OSVALDO RODRIGUEZ",1888,-34.7868,-56.142143,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1888"
1889,"AV DE LAS INSTRUCCIONES - JOSE BALTAR",1889,-34.788486,-56.143855,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1889"
1890,"AV DE LAS INSTRUCCIONES - CNO ANTARES",1890,-34.789832,-56.145212,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1890"
1891,"AV DE LAS INSTRUCCIONES y CNO BENITO BERGES",1891,-34.793946,-56.149425,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1891"
1892,"AV DE LAS INSTRUCCIONES y CNO FENIX",1892,-34.795197,-56.150704,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1892"
1893,"AV DE LAS INSTRUCCIONES y RUTA NAL 102 WILSON F ALDUNATE",1893,-34.796527,-56.152142,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1893"
1894,"AV DE LAS INSTRUCCIONES - CNO AL PASO DEL ANDALUZ",1894,-34.802719,-56.158264,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1894"
1895,"AV DON PEDRO DE MENDOZA - CNO AL PASO DEL ANDALUZ",1895,-34.802837,-56.162575,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1895"
1896,"AV DON PEDRO DE MENDOZA y EULALIO PEREZ",1896,-34.8001,-56.163577,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1896"
1897,"AV DON PEDRO DE MENDOZA y CNO LA ABEJA",1897,-34.796821,-56.164423,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1897"
1898,"AV DON PEDRO DE MENDOZA y CNO ANTARES",1898,-34.792688,-56.165096,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1898"
1899,"AV DON PEDRO DE MENDOZA y CNO OSVALDO RODRIGUEZ",1899,-34.790393,-56.165523,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1899"
1900,"AV DON PEDRO DE MENDOZA y CNO CARLOS LINNEO",1900,-34.787788,-56.166122,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1900"
1902,"AV DON PEDRO DE MENDOZA y CNO PASO DEL SAUCE",1902,-34.784196,-56.16752,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1902"
1903,"AV DON PEDRO DE MENDOZA y CNO PERLA",1903,-34.779592,-56.167143,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1903"
1904,"AV DON PEDRO DE MENDOZA y CNO RIGEL",1904,-34.776242,-56.166982,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1904"
1905,"AV DON PEDRO DE MENDOZA y CNO ALDEBARAN",1905,-34.774312,-56.166772,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1905"
1906,"AV DON PEDRO DE MENDOZA y CNO ALTAIR",1906,-34.772628,-56.166574,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1906"
1907,"AV DON PEDRO DE MENDOZA y CNO ABREVADERO",1907,-34.770422,-56.166274,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1907"
1908,"AV DON PEDRO DE MENDOZA y CNO LA CABRA",1908,-34.767247,-56.165924,0,"https://m.montevideo.gub.uy/comoir/parada?numero=1908"
